date_time,heart_zone_id,total_minutes
2022-05-01T14:11,FAT_BURN,1
2022-05-01T14:12,FAT_BURN,1
2022-05-01T14:22,FAT_BURN,1
2022-05-01T14:23,FAT_BURN,1
2022-05-03T08:20,FAT_BURN,1
2022-05-03T08:21,CARDIO,2
2022-05-03T08:22,CARDIO,2
2022-05-03T08:23,CARDIO,2
2022-05-03T08:24,CARDIO,2
2022-05-03T08:25,CARDIO,2
2022-05-03T08:26,CARDIO,2
2022-05-03T08:27,CARDIO,2
2022-05-03T08:28,FAT_BURN,1
2022-05-03T08:29,FAT_BURN,1
2022-05-03T08:30,FAT_BURN,1
2022-05-03T08:31,CARDIO,2
2022-05-03T08:32,CARDIO,2
2022-05-03T08:33,CARDIO,2
2022-05-03T08:34,PEAK,2
2022-05-03T08:35,PEAK,2
2022-05-03T08:36,PEAK,2
2022-05-03T08:37,CARDIO,2
2022-05-03T08:38,CARDIO,2
2022-05-03T08:39,CARDIO,2
2022-05-03T08:40,CARDIO,2
2022-05-03T08:41,CARDIO,2
2022-05-03T08:42,CARDIO,2
2022-05-03T08:43,PEAK,2
2022-05-03T08:44,PEAK,2
2022-05-03T08:45,PEAK,2
2022-05-03T08:46,CARDIO,2
2022-05-03T08:47,CARDIO,2
2022-05-03T08:48,CARDIO,2
2022-05-03T08:49,FAT_BURN,1
2022-05-03T08:50,FAT_BURN,1
2022-05-03T08:51,FAT_BURN,1
2022-05-03T08:52,FAT_BURN,1
2022-05-03T08:53,FAT_BURN,1
2022-05-03T08:54,FAT_BURN,1
2022-05-03T08:55,FAT_BURN,1
2022-05-03T08:56,FAT_BURN,1
2022-05-03T08:57,FAT_BURN,1
2022-05-03T08:58,FAT_BURN,1
2022-05-03T08:59,FAT_BURN,1
2022-05-03T09:00,FAT_BURN,1
2022-05-03T09:01,FAT_BURN,1
2022-05-03T09:02,FAT_BURN,1
2022-05-03T09:03,FAT_BURN,1
2022-05-03T09:04,FAT_BURN,1
2022-05-03T13:07,FAT_BURN,1
2022-05-03T13:08,FAT_BURN,1
2022-05-03T13:09,FAT_BURN,1
2022-05-03T13:10,FAT_BURN,1
2022-05-03T13:11,FAT_BURN,1
2022-05-03T13:12,FAT_BURN,1
2022-05-03T13:13,FAT_BURN,1
2022-05-03T13:14,FAT_BURN,1
2022-05-03T13:15,FAT_BURN,1
2022-05-03T13:16,FAT_BURN,1
2022-05-03T13:19,FAT_BURN,1
2022-05-03T13:20,FAT_BURN,1
2022-05-03T13:21,FAT_BURN,1
2022-05-03T13:22,FAT_BURN,1
2022-05-03T14:10,FAT_BURN,1
2022-05-03T14:11,FAT_BURN,1
2022-05-03T14:12,FAT_BURN,1
2022-05-03T14:13,FAT_BURN,1
2022-05-03T14:14,FAT_BURN,1
2022-05-03T14:15,FAT_BURN,1
2022-05-03T14:16,CARDIO,2
2022-05-03T14:17,CARDIO,2
2022-05-03T14:18,CARDIO,2
2022-05-03T14:19,FAT_BURN,1
2022-05-03T14:20,FAT_BURN,1
2022-05-03T14:21,FAT_BURN,1
2022-05-03T14:22,FAT_BURN,1
2022-05-03T14:23,FAT_BURN,1
2022-05-03T14:24,FAT_BURN,1
2022-05-03T14:25,FAT_BURN,1
2022-05-04T10:20,FAT_BURN,1
2022-05-04T10:21,FAT_BURN,1
2022-05-04T10:22,CARDIO,2
2022-05-04T10:23,CARDIO,2
2022-05-04T10:24,CARDIO,2
2022-05-04T10:25,CARDIO,2
2022-05-04T10:26,CARDIO,2
2022-05-04T10:27,CARDIO,2
2022-05-04T10:28,FAT_BURN,1
2022-05-04T10:29,FAT_BURN,1
2022-05-04T10:30,FAT_BURN,1
2022-05-04T10:31,FAT_BURN,1
2022-05-04T10:32,CARDIO,2
2022-05-04T10:33,CARDIO,2
2022-05-04T10:34,CARDIO,2
2022-05-04T10:35,CARDIO,2
2022-05-04T10:36,CARDIO,2
2022-05-04T10:37,CARDIO,2
2022-05-04T10:38,CARDIO,2
2022-05-04T10:39,CARDIO,2
2022-05-04T10:40,FAT_BURN,1
2022-05-04T10:41,CARDIO,2
2022-05-04T10:42,CARDIO,2
2022-05-04T10:43,CARDIO,2
2022-05-04T10:44,PEAK,2
2022-05-04T10:45,PEAK,2
2022-05-04T10:46,PEAK,2
2022-05-04T10:47,CARDIO,2
2022-05-04T10:48,FAT_BURN,1
2022-05-04T10:49,FAT_BURN,1
2022-05-04T10:50,FAT_BURN,1
2022-05-04T10:51,FAT_BURN,1
2022-05-04T10:52,FAT_BURN,1
2022-05-04T10:53,FAT_BURN,1
2022-05-04T10:54,FAT_BURN,1
2022-05-04T10:55,FAT_BURN,1
2022-05-04T10:56,FAT_BURN,1
2022-05-04T10:57,FAT_BURN,1
2022-05-04T10:59,FAT_BURN,1
2022-05-04T11:00,FAT_BURN,1
2022-05-04T11:05,FAT_BURN,1
2022-05-04T11:06,FAT_BURN,1
2022-05-04T11:07,FAT_BURN,1
2022-05-04T11:08,CARDIO,2
2022-05-04T11:09,FAT_BURN,1
2022-05-04T11:10,FAT_BURN,1
2022-05-04T11:11,FAT_BURN,1
2022-05-04T11:12,FAT_BURN,1
2022-05-04T11:13,FAT_BURN,1
2022-05-04T11:14,FAT_BURN,1
2022-05-04T11:15,FAT_BURN,1
2022-05-04T11:16,FAT_BURN,1
2022-05-04T11:17,FAT_BURN,1
2022-05-04T11:18,FAT_BURN,1
2022-05-04T11:19,FAT_BURN,1
2022-05-04T11:20,FAT_BURN,1
2022-05-04T11:21,FAT_BURN,1
2022-05-04T11:22,FAT_BURN,1
2022-05-04T15:25,FAT_BURN,1
2022-05-04T15:26,FAT_BURN,1
2022-05-04T15:27,FAT_BURN,1
2022-05-04T15:29,FAT_BURN,1
2022-05-04T15:33,FAT_BURN,1
2022-05-04T15:34,FAT_BURN,1
2022-05-04T15:35,FAT_BURN,1
2022-05-04T15:36,FAT_BURN,1
2022-05-04T15:40,FAT_BURN,1
2022-05-04T15:41,FAT_BURN,1
2022-05-04T15:42,FAT_BURN,1
2022-05-05T08:33,FAT_BURN,1
2022-05-05T08:34,FAT_BURN,1
2022-05-05T08:35,FAT_BURN,1
2022-05-05T08:36,FAT_BURN,1
2022-05-05T08:37,FAT_BURN,1
2022-05-05T08:38,FAT_BURN,1
2022-05-05T08:39,CARDIO,2
2022-05-05T08:40,CARDIO,2
2022-05-05T08:41,CARDIO,2
2022-05-05T08:42,CARDIO,2
2022-05-05T08:43,CARDIO,2
2022-05-05T08:44,CARDIO,2
2022-05-05T08:45,CARDIO,2
2022-05-05T08:46,CARDIO,2
2022-05-05T08:47,CARDIO,2
2022-05-05T08:48,FAT_BURN,1
2022-05-05T08:50,FAT_BURN,1
2022-05-05T08:51,FAT_BURN,1
2022-05-05T08:52,FAT_BURN,1
2022-05-05T08:53,CARDIO,2
2022-05-05T08:54,CARDIO,2
2022-05-05T08:55,CARDIO,2
2022-05-05T08:56,CARDIO,2
2022-05-05T08:57,CARDIO,2
2022-05-05T08:58,CARDIO,2
2022-05-05T08:59,CARDIO,2
2022-05-05T09:00,CARDIO,2
2022-05-05T09:01,CARDIO,2
2022-05-05T09:02,CARDIO,2
2022-05-05T09:03,FAT_BURN,1
2022-05-05T09:04,FAT_BURN,1
2022-05-05T09:05,FAT_BURN,1
2022-05-05T09:06,FAT_BURN,1
2022-05-05T09:07,FAT_BURN,1
2022-05-05T09:08,FAT_BURN,1
2022-05-05T09:09,FAT_BURN,1
2022-05-05T09:10,FAT_BURN,1
2022-05-05T09:11,FAT_BURN,1
2022-05-05T09:38,FAT_BURN,1
2022-05-05T09:39,FAT_BURN,1
2022-05-05T09:40,FAT_BURN,1
2022-05-05T09:41,FAT_BURN,1
