date_time,heart_zone_id,total_minutes
2022-07-01T07:20,FAT_BURN,1
2022-07-01T08:03,FAT_BURN,1
2022-07-01T08:04,FAT_BURN,1
2022-07-01T08:05,CARDIO,2
2022-07-01T08:06,CARDIO,2
2022-07-01T08:07,CARDIO,2
2022-07-01T08:08,CARDIO,2
2022-07-01T08:09,CARDIO,2
2022-07-01T08:10,CARDIO,2
2022-07-01T08:11,CARDIO,2
2022-07-01T08:12,CARDIO,2
2022-07-01T08:13,CARDIO,2
2022-07-01T08:14,CARDIO,2
2022-07-01T08:15,CARDIO,2
2022-07-01T08:16,CARDIO,2
2022-07-01T08:17,CARDIO,2
2022-07-01T08:18,CARDIO,2
2022-07-01T08:19,CARDIO,2
2022-07-01T08:20,CARDIO,2
2022-07-01T08:21,CARDIO,2
2022-07-01T08:22,CARDIO,2
2022-07-01T08:23,CARDIO,2
2022-07-01T08:24,CARDIO,2
2022-07-01T08:25,CARDIO,2
2022-07-01T08:26,CARDIO,2
2022-07-01T08:27,CARDIO,2
2022-07-01T08:28,CARDIO,2
2022-07-01T08:29,CARDIO,2
2022-07-01T08:30,CARDIO,2
2022-07-01T08:31,CARDIO,2
2022-07-01T08:32,CARDIO,2
2022-07-01T08:33,FAT_BURN,1
2022-07-01T08:34,FAT_BURN,1
2022-07-01T08:35,FAT_BURN,1
2022-07-01T09:29,FAT_BURN,1
2022-07-01T09:30,FAT_BURN,1
2022-07-01T09:31,FAT_BURN,1
2022-07-01T09:32,FAT_BURN,1
2022-07-01T09:33,CARDIO,2
2022-07-01T09:34,CARDIO,2
2022-07-01T09:35,FAT_BURN,1
2022-07-01T09:36,FAT_BURN,1
2022-07-01T09:37,FAT_BURN,1
2022-07-01T09:38,FAT_BURN,1
2022-07-01T09:39,FAT_BURN,1
2022-07-01T09:40,CARDIO,2
2022-07-01T09:41,CARDIO,2
2022-07-01T09:42,CARDIO,2
2022-07-01T09:43,CARDIO,2
2022-07-01T09:44,CARDIO,2
2022-07-01T09:45,FAT_BURN,1
2022-07-01T09:46,FAT_BURN,1
2022-07-01T09:47,FAT_BURN,1
2022-07-01T09:48,FAT_BURN,1
2022-07-01T09:49,FAT_BURN,1
2022-07-01T09:50,FAT_BURN,1
2022-07-01T12:25,FAT_BURN,1
2022-07-01T12:26,FAT_BURN,1
2022-07-01T12:27,FAT_BURN,1
2022-07-01T12:28,FAT_BURN,1
2022-07-01T12:37,FAT_BURN,1
2022-07-01T12:38,FAT_BURN,1
2022-07-01T12:39,FAT_BURN,1
2022-07-01T12:40,FAT_BURN,1
2022-07-01T12:41,FAT_BURN,1
2022-07-01T12:42,FAT_BURN,1
2022-07-01T12:43,FAT_BURN,1
2022-07-01T12:44,FAT_BURN,1
2022-07-01T16:38,FAT_BURN,1
2022-07-01T16:39,FAT_BURN,1
2022-07-01T16:40,FAT_BURN,1
2022-07-01T16:41,FAT_BURN,1
2022-07-01T16:42,FAT_BURN,1
2022-07-01T16:43,FAT_BURN,1
2022-07-01T16:44,FAT_BURN,1
2022-07-01T16:45,FAT_BURN,1
2022-07-01T16:46,CARDIO,2
2022-07-01T16:47,CARDIO,2
2022-07-01T16:48,FAT_BURN,1
2022-07-01T16:49,FAT_BURN,1
2022-07-01T16:50,FAT_BURN,1
2022-07-01T16:51,FAT_BURN,1
2022-07-01T16:52,CARDIO,2
2022-07-01T16:53,CARDIO,2
2022-07-01T16:54,FAT_BURN,1
2022-07-01T17:07,FAT_BURN,1
2022-07-01T17:09,FAT_BURN,1
2022-07-01T17:10,FAT_BURN,1
2022-07-01T17:11,FAT_BURN,1
2022-07-01T17:12,FAT_BURN,1
2022-07-01T17:13,FAT_BURN,1
2022-07-01T17:14,FAT_BURN,1
2022-07-01T17:15,FAT_BURN,1
2022-07-01T17:16,FAT_BURN,1
2022-07-01T18:33,FAT_BURN,1
