date_time,heart_zone_id,total_minutes
2022-04-01T18:26,FAT_BURN,1
2022-04-01T18:31,FAT_BURN,1
2022-04-01T18:35,FAT_BURN,1
2022-04-02T19:10,FAT_BURN,1
2022-04-02T19:11,FAT_BURN,1
2022-04-02T19:41,FAT_BURN,1
2022-04-02T19:44,FAT_BURN,1
2022-04-02T19:45,FAT_BURN,1
2022-04-02T20:31,FAT_BURN,1
2022-04-02T21:23,FAT_BURN,1
2022-04-02T21:24,FAT_BURN,1
2022-04-02T21:25,FAT_BURN,1
2022-04-02T21:28,FAT_BURN,1
2022-04-02T21:29,FAT_BURN,1
2022-04-04T07:51,FAT_BURN,1
2022-04-04T07:52,FAT_BURN,1
2022-04-04T07:56,FAT_BURN,1
2022-04-04T07:57,FAT_BURN,1
2022-04-04T07:58,FAT_BURN,1
2022-04-04T07:59,FAT_BURN,1
2022-04-04T08:00,FAT_BURN,1
2022-04-04T09:05,FAT_BURN,1
2022-04-04T11:11,FAT_BURN,1
2022-04-04T11:12,FAT_BURN,1
2022-04-04T11:13,FAT_BURN,1
2022-04-04T11:14,FAT_BURN,1
2022-04-04T11:15,FAT_BURN,1
2022-04-04T15:46,FAT_BURN,1
2022-04-04T16:33,FAT_BURN,1
2022-04-04T16:34,FAT_BURN,1
2022-04-04T16:35,FAT_BURN,1
2022-04-04T16:37,FAT_BURN,1
2022-04-04T16:38,CARDIO,2
2022-04-04T16:39,CARDIO,2
2022-04-04T16:40,FAT_BURN,1
2022-04-04T16:41,FAT_BURN,1
2022-04-04T16:42,FAT_BURN,1
2022-04-04T16:43,FAT_BURN,1
2022-04-04T16:44,FAT_BURN,1
2022-04-04T16:45,FAT_BURN,1
2022-04-04T16:46,FAT_BURN,1
2022-04-04T16:47,CARDIO,2
2022-04-04T16:48,CARDIO,2
2022-04-04T16:49,CARDIO,2
2022-04-04T16:50,FAT_BURN,1
2022-04-04T16:51,FAT_BURN,1
2022-04-04T16:52,CARDIO,2
2022-04-04T16:53,CARDIO,2
2022-04-04T16:54,FAT_BURN,1
2022-04-04T16:55,FAT_BURN,1
2022-04-04T16:56,FAT_BURN,1
2022-04-04T16:57,FAT_BURN,1
2022-04-04T17:00,FAT_BURN,1
2022-04-04T17:01,FAT_BURN,1
2022-04-04T17:05,FAT_BURN,1
2022-04-04T17:06,FAT_BURN,1
2022-04-04T17:07,FAT_BURN,1
2022-04-04T17:08,FAT_BURN,1
2022-04-04T17:10,FAT_BURN,1
2022-04-04T17:11,FAT_BURN,1
2022-04-04T17:12,FAT_BURN,1
2022-04-04T17:13,FAT_BURN,1
2022-04-04T17:15,FAT_BURN,1
2022-04-04T17:19,FAT_BURN,1
2022-04-04T17:20,FAT_BURN,1
2022-04-04T17:29,FAT_BURN,1
2022-04-04T17:30,FAT_BURN,1
2022-04-04T17:31,FAT_BURN,1
2022-04-04T17:33,FAT_BURN,1
2022-04-04T17:34,FAT_BURN,1
2022-04-04T17:35,FAT_BURN,1
2022-04-04T17:36,FAT_BURN,1
2022-04-04T17:37,FAT_BURN,1
2022-04-04T17:38,FAT_BURN,1
2022-04-04T17:39,FAT_BURN,1
2022-04-04T17:40,FAT_BURN,1
2022-04-04T17:41,FAT_BURN,1
2022-04-04T17:42,CARDIO,2
2022-04-04T17:43,CARDIO,2
2022-04-04T17:44,FAT_BURN,1
2022-04-04T17:45,FAT_BURN,1
2022-04-04T17:46,FAT_BURN,1
2022-04-04T17:47,FAT_BURN,1
2022-04-04T17:48,FAT_BURN,1
2022-04-04T17:49,FAT_BURN,1
2022-04-04T17:52,FAT_BURN,1
2022-04-04T17:53,FAT_BURN,1
2022-04-04T17:54,FAT_BURN,1
2022-04-04T17:55,FAT_BURN,1
2022-04-04T17:56,FAT_BURN,1
2022-04-04T17:57,FAT_BURN,1
2022-04-04T17:58,FAT_BURN,1
2022-04-04T17:59,FAT_BURN,1
2022-04-04T18:00,FAT_BURN,1
2022-04-04T18:01,FAT_BURN,1
2022-04-04T18:02,FAT_BURN,1
2022-04-04T18:03,FAT_BURN,1
2022-04-04T18:04,FAT_BURN,1
2022-04-04T18:05,FAT_BURN,1
2022-04-04T18:06,FAT_BURN,1
2022-04-04T18:07,FAT_BURN,1
2022-04-04T18:08,FAT_BURN,1
2022-04-04T18:10,FAT_BURN,1
2022-04-04T18:11,FAT_BURN,1
2022-04-04T18:12,FAT_BURN,1
2022-04-04T18:13,FAT_BURN,1
2022-04-04T18:14,FAT_BURN,1
2022-04-04T18:15,FAT_BURN,1
2022-04-04T18:16,FAT_BURN,1
2022-04-04T18:18,FAT_BURN,1
2022-04-04T18:20,FAT_BURN,1
2022-04-04T18:21,FAT_BURN,1
2022-04-04T18:25,FAT_BURN,1
2022-04-04T18:26,FAT_BURN,1
2022-04-04T18:27,FAT_BURN,1
2022-04-04T18:30,FAT_BURN,1
2022-04-04T18:31,FAT_BURN,1
2022-04-04T18:32,FAT_BURN,1
2022-04-04T18:33,FAT_BURN,1
2022-04-04T18:34,FAT_BURN,1
2022-04-04T18:40,FAT_BURN,1
2022-04-04T18:41,FAT_BURN,1
2022-04-04T18:42,FAT_BURN,1
2022-04-04T18:43,FAT_BURN,1
2022-04-04T18:44,FAT_BURN,1
2022-04-04T18:45,FAT_BURN,1
2022-04-04T18:46,FAT_BURN,1
