date_time,heart_zone_id,total_minutes
2022-09-01T10:22,FAT_BURN,1
2022-09-01T10:23,FAT_BURN,1
2022-09-01T10:24,FAT_BURN,1
2022-09-01T10:25,FAT_BURN,1
2022-09-01T10:26,FAT_BURN,1
2022-09-01T10:29,FAT_BURN,1
2022-09-01T10:30,FAT_BURN,1
2022-09-01T10:31,FAT_BURN,1
2022-09-01T11:26,FAT_BURN,1
2022-09-01T11:27,FAT_BURN,1
2022-09-01T13:49,FAT_BURN,1
2022-09-01T13:50,CARDIO,2
2022-09-01T13:51,FAT_BURN,1
2022-09-01T13:56,FAT_BURN,1
2022-09-01T19:48,FAT_BURN,1
2022-09-01T19:49,FAT_BURN,1
2022-09-01T19:50,FAT_BURN,1
2022-09-01T19:51,FAT_BURN,1
2022-09-01T19:54,FAT_BURN,1
2022-09-01T19:56,FAT_BURN,1
2022-09-02T14:48,FAT_BURN,1
2022-09-02T14:49,FAT_BURN,1
2022-09-02T14:50,FAT_BURN,1
2022-09-02T14:51,FAT_BURN,1
2022-09-02T14:52,FAT_BURN,1
2022-09-02T14:53,FAT_BURN,1
2022-09-02T14:54,FAT_BURN,1
2022-09-02T14:55,FAT_BURN,1
2022-09-02T19:42,FAT_BURN,1
2022-09-02T21:02,FAT_BURN,1
2022-09-02T21:06,FAT_BURN,1
2022-09-03T10:19,FAT_BURN,1
2022-09-03T10:25,FAT_BURN,1
2022-09-03T10:39,FAT_BURN,1
2022-09-03T10:40,FAT_BURN,1
2022-09-03T10:41,FAT_BURN,1
2022-09-03T11:11,FAT_BURN,1
2022-09-03T11:12,FAT_BURN,1
2022-09-03T13:14,FAT_BURN,1
2022-09-03T13:16,FAT_BURN,1
2022-09-03T13:17,FAT_BURN,1
2022-09-03T13:18,FAT_BURN,1
2022-09-03T13:19,FAT_BURN,1
2022-09-03T13:29,FAT_BURN,1
2022-09-03T13:30,FAT_BURN,1
2022-09-03T13:34,FAT_BURN,1
2022-09-03T13:35,FAT_BURN,1
2022-09-03T15:22,FAT_BURN,1
2022-09-03T15:32,FAT_BURN,1
2022-09-03T15:33,FAT_BURN,1
2022-09-03T15:34,FAT_BURN,1
2022-09-03T15:35,FAT_BURN,1
2022-09-03T18:41,FAT_BURN,1
2022-09-03T20:34,FAT_BURN,1
2022-09-03T20:35,FAT_BURN,1
2022-09-04T01:31,FAT_BURN,1
2022-09-04T12:48,FAT_BURN,1
2022-09-05T14:10,FAT_BURN,1
