date_time,heart_zone_id,total_minutes
2023-02-01T09:27,FAT_BURN,1
2023-02-01T09:28,FAT_BURN,1
2023-02-01T09:40,FAT_BURN,1
2023-02-01T09:41,FAT_BURN,1
2023-02-01T09:42,CARDIO,2
2023-02-01T09:43,CARDIO,2
2023-02-01T09:44,PEAK,2
2023-02-01T09:45,CARDIO,2
2023-02-01T09:46,CARDIO,2
2023-02-01T09:47,CARDIO,2
2023-02-01T09:48,CARDIO,2
2023-02-01T09:49,CARDIO,2
2023-02-01T09:50,CARDIO,2
2023-02-01T09:51,CARDIO,2
2023-02-01T09:52,CARDIO,2
2023-02-01T09:53,CARDIO,2
2023-02-01T09:54,CARDIO,2
2023-02-06T18:26,FAT_BURN,1
2023-02-06T18:27,FAT_BURN,1
2023-02-06T18:28,FAT_BURN,1
2023-02-06T18:37,FAT_BURN,1
2023-02-06T18:45,FAT_BURN,1
2023-02-06T18:46,FAT_BURN,1
2023-02-06T18:47,FAT_BURN,1
2023-02-06T18:48,FAT_BURN,1
2023-02-06T18:49,FAT_BURN,1
2023-02-06T18:59,FAT_BURN,1
2023-02-06T21:47,FAT_BURN,1
2023-02-06T21:48,FAT_BURN,1
2023-02-07T11:53,FAT_BURN,1
2023-02-07T12:20,FAT_BURN,1
2023-02-07T12:21,FAT_BURN,1
2023-02-07T12:22,FAT_BURN,1
2023-02-07T12:23,CARDIO,2
2023-02-07T12:24,CARDIO,2
2023-02-07T12:25,CARDIO,2
2023-02-07T12:26,CARDIO,2
2023-02-07T12:27,CARDIO,2
2023-02-07T12:28,CARDIO,2
2023-02-07T12:29,CARDIO,2
2023-02-07T12:30,CARDIO,2
2023-02-07T12:31,CARDIO,2
2023-02-07T12:32,CARDIO,2
2023-02-07T12:33,CARDIO,2
2023-02-07T12:34,CARDIO,2
2023-02-07T12:35,CARDIO,2
2023-02-07T12:36,CARDIO,2
2023-02-07T12:37,CARDIO,2
2023-02-07T12:38,CARDIO,2
2023-02-07T12:39,CARDIO,2
2023-02-07T12:40,CARDIO,2
2023-02-07T12:41,CARDIO,2
2023-02-07T12:42,CARDIO,2
2023-02-07T12:43,CARDIO,2
2023-02-07T12:44,CARDIO,2
2023-02-07T12:45,CARDIO,2
2023-02-07T12:46,PEAK,2
2023-02-07T12:47,CARDIO,2
2023-02-07T12:48,CARDIO,2
2023-02-07T12:49,CARDIO,2
2023-02-07T12:50,CARDIO,2
2023-02-07T12:51,FAT_BURN,1
2023-02-07T12:52,FAT_BURN,1
2023-02-07T12:53,FAT_BURN,1
2023-02-07T12:54,FAT_BURN,1
2023-02-07T12:55,FAT_BURN,1
2023-02-07T12:56,FAT_BURN,1
2023-02-07T12:57,FAT_BURN,1
2023-02-07T12:58,FAT_BURN,1
2023-02-07T12:59,FAT_BURN,1
2023-02-07T13:00,FAT_BURN,1
2023-02-07T13:01,FAT_BURN,1
2023-02-07T13:02,FAT_BURN,1
2023-02-07T13:04,FAT_BURN,1
2023-02-07T14:49,FAT_BURN,1
2023-02-07T14:50,FAT_BURN,1
2023-02-07T14:51,FAT_BURN,1
2023-02-07T14:52,FAT_BURN,1
2023-02-07T15:08,FAT_BURN,1
2023-02-07T15:09,FAT_BURN,1
2023-02-07T15:10,FAT_BURN,1
2023-02-07T15:11,FAT_BURN,1
2023-02-07T15:12,FAT_BURN,1
2023-02-07T15:13,FAT_BURN,1
2023-02-07T15:14,FAT_BURN,1
2023-02-07T15:15,CARDIO,2
2023-02-07T15:16,CARDIO,2
2023-02-07T15:17,CARDIO,2
2023-02-07T15:18,CARDIO,2
2023-02-07T15:19,FAT_BURN,1
2023-02-07T15:20,CARDIO,2
2023-02-07T15:21,CARDIO,2
2023-02-07T15:22,FAT_BURN,1
2023-02-07T15:23,FAT_BURN,1
2023-02-07T15:24,FAT_BURN,1
2023-02-07T15:25,FAT_BURN,1
2023-02-07T15:26,FAT_BURN,1
2023-02-07T15:27,FAT_BURN,1
2023-02-07T15:28,FAT_BURN,1
2023-02-07T15:29,FAT_BURN,1
2023-02-07T15:30,FAT_BURN,1
2023-02-07T16:51,FAT_BURN,1
2023-02-07T16:52,FAT_BURN,1
2023-02-07T16:53,FAT_BURN,1
2023-02-07T16:54,FAT_BURN,1
2023-02-07T16:55,FAT_BURN,1
2023-02-07T18:04,FAT_BURN,1
2023-02-07T18:05,FAT_BURN,1
2023-02-07T18:06,FAT_BURN,1
2023-02-07T18:07,FAT_BURN,1
2023-02-07T18:08,FAT_BURN,1
2023-02-07T18:09,CARDIO,2
2023-02-07T18:10,CARDIO,2
2023-02-07T18:11,FAT_BURN,1
2023-02-07T18:12,FAT_BURN,1
2023-02-07T18:13,CARDIO,2
2023-02-07T18:14,FAT_BURN,1
2023-02-07T18:15,FAT_BURN,1
2023-02-07T18:16,FAT_BURN,1
2023-02-07T18:17,FAT_BURN,1
2023-02-07T18:18,FAT_BURN,1
2023-02-07T18:19,FAT_BURN,1
2023-02-07T18:20,FAT_BURN,1
2023-02-07T18:21,FAT_BURN,1
2023-02-07T18:22,FAT_BURN,1
2023-02-07T18:23,FAT_BURN,1
2023-02-07T18:24,FAT_BURN,1
2023-02-07T18:25,FAT_BURN,1
2023-02-08T08:23,FAT_BURN,1
2023-02-08T08:57,FAT_BURN,1
2023-02-08T08:58,FAT_BURN,1
2023-02-08T08:59,CARDIO,2
2023-02-08T09:00,CARDIO,2
2023-02-08T09:01,CARDIO,2
2023-02-08T09:02,CARDIO,2
2023-02-08T09:03,CARDIO,2
2023-02-08T09:04,CARDIO,2
2023-02-08T09:05,FAT_BURN,1
2023-02-08T09:06,FAT_BURN,1
2023-02-08T09:07,CARDIO,2
2023-02-08T09:08,CARDIO,2
2023-02-08T09:09,CARDIO,2
2023-02-08T09:10,CARDIO,2
2023-02-08T09:11,CARDIO,2
2023-02-08T09:12,CARDIO,2
2023-02-08T09:13,CARDIO,2
2023-02-08T09:14,FAT_BURN,1
2023-02-08T09:15,CARDIO,2
2023-02-08T09:16,CARDIO,2
2023-02-08T09:17,CARDIO,2
2023-02-08T09:18,CARDIO,2
